b,X_mu0.01,X_mu0.03,X_mu0.1,X_mu0.3,X_mu1,A1,w
0.0552367059222145,0.00373765426687668,0.010484517624216,0.0283235861363043,0.0979760511582428,0,0.386563842866379,4.4092685796001e-08
394.334775385882,0,0,0,0,0,0,2.24719710812404
2.54522490693435,0.0676579396155425,0.201732511092959,0.637500448631423,1.54658721448184,0,6.77301745042159,9.36188582066891e-05
0.649477108643428,0.010563960817252,0.0309717756680184,0.0949859399174457,0.224873845952717,0,1.06835747609148,6.09591227232267e-06
69.8714185797631,-1.45633187515443e-05,-4.36950695233205e-05,-0.000145709919305172,-0.00043764220955671,0,-0.00145624666959923,0.0705521304379997
1.55871991166747,0.00385954197136475,0.0116235443450765,0.0392640905403559,0.121963735791406,0,0.385203815692329,3.51113216762385e-05
2.01041180949329,0.0073795064786621,0.0222640335145545,0.0757465519441979,0.242632756350915,0,0.735889153593881,5.84091739843474e-05
19.1712731874561,-0.00316735239924877,-0.00978808497403202,-0.0361641141895821,-0.144080833219085,0,-0.31206079823719,0.00531144786328827
115.017849618875,-0.00464078861376238,-0.0138995826437354,-0.0460319814491007,-0.133727872683165,0,-0.46444708976917,0.191179577986425
0.0121962950621487,0.0156905127772281,0.0462002737976432,0.143263474011393,0.336029544213362,0,1.5832079212544,2.14964555154379e-09
842.89050187656,0,0,0,0,0,0,10.26723095089
64.7330107835591,0.000278762477755206,0.00083694501000078,0.00279752342847506,0.00845954287839292,0,0.0278653047363008,0.060556759167332
5.69390369257947,-0.0124816533156586,-0.0359358110583028,-0.103096295825073,-0.179507873188014,0,-1.27381419581654,0.000468523355995942
44.0568899736495,0,0,0,0,0,0,0.0280503758135293
1.60491254807158,0.00269740336334472,0.00813974377424889,0.0286374942301509,0.131120619513244,0,0.269329164064925,3.72232043341707e-05
3.81627214699479,5.64251936208694e-05,0.000169178843359112,0.000562756430896812,0.00167700805618454,0,0.00564411087849514,0.000210469750600961
13.6536540426445,0.021922849826638,0.0648661324730226,0.201139587766871,0.409831469121824,0,2.20478765522026,0.00269406953011629
116.541444588269,0,0,0,0,0,0,0.196278081915568
408.474463549741,0,0,0,0,0,0,2.41124218620824
8.63306739860486,-0.000648059893500525,-0.00157227483591643,-0.000734949506273564,0.0398721711769539,0,-0.0709202429312736,0.00107706341441764
0.812650828925682,0.0120910098211222,0.0352469722296561,0.106999289810611,0.259848728402347,0,1.22697286542314,9.54374828797156e-06
1.70850215491263,0.000965877693733883,0.00290335817341544,0.00974543613264035,0.0298365369750141,0,0.0964927185741875,4.21834477688048e-05
256.568817839306,-2.18041400376879e-08,-6.54124283514439e-08,-2.18041523952663e-07,-6.54125395698538e-07,0,-2.18041386646248e-06,0.951302761442918
86.8941513364733,-1.01486715320241e-30,-3.04460145960724e-30,-1.01486715320242e-29,-3.04460145960722e-29,0,-1.01486715320241e-28,0.109116921068612
2.62370636065995,0.00590307708426433,0.0178111039023666,0.0599284695346197,0.17434215169668,0,0.588301432537168,9.94813035587157e-05
39.6986961365836,-4.9158125024815e-106,-1.47474375074444e-105,-4.9158125024815e-105,-1.47474375074444e-104,0,-4.91581250248151e-104,0.0227752680581699
0.41914109192441,-0.00743507142336359,-0.0227862491753131,-0.0819284554663442,-0.304554997369911,0,-0.735664640746494,2.53881755149504e-06
0.0969623781438887,-0.0157766014730212,-0.047198806532525,-0.154131935586621,-0.412049130010934,0,-1.57889774318292,1.35868108207349e-07
118.209833472335,0,0,0,0,0,0,0.201938079738279
824.46865158257,0,0,0,0,0,0,9.82334293728429
0.114118921083731,0.00813683204366589,0.0247003770196405,0.0855777481308356,0.280351613608278,0,0.808792266430012,1.88202906098501e-07
38.3118971669926,-0.00889613604580548,-0.0259702105720662,-0.078163780364993,-0.103789583811774,0,-0.901716452864911,0.0212118392780699
633.199396614854,2.59158768196811e-136,7.77476304590431e-136,2.59158768196811e-135,7.77476304590431e-135,0,2.5915876819681e-134,5.79418017465864
100.744719047966,0,0,0,0,0,0,0.146674829230174
0.0305877418756548,-0.00871941108337483,-0.026098460559844,-0.0862644878461773,-0.252195918163141,0,-0.872918482806414,1.3520907582275e-08
15.1284664408659,-1.07154308806379e-33,-3.21462926419132e-33,-1.07154308806379e-32,-3.21462926419132e-32,0,-1.07154308806378e-31,0.00330750739253814
0.104248883330689,-0.00777507200635979,-0.0237532300853867,-0.0844512173361817,-0.306433017647391,0,-0.77050170468537,1.57055747628272e-07
1.72369797208599,-0.026491911361589,-0.080966378835962,-0.284633810518509,-0.904291308352714,0,-2.62331212128868,4.29371636634243e-05
4.95131882223721,-0.00180317357981926,-0.00583632743346174,-0.0250915591997509,-0.139097162346138,0,-0.173501686096675,0.000354285024479317
0.0191508390948279,-0.0278842673979143,-0.0843232672040798,-0.286235762269271,-0.759523596243952,0,-2.77630252811606,5.3001312673951e-09
0.0125888177145043,-0.00149848296047145,-0.00451184146688262,-0.0152385687659286,-0.0476524042084502,0,-0.149578670779663,2.29023950239758e-09
20.6733787621533,3.80015665851702e-78,1.1400469975551e-77,3.80015665851699e-77,1.1400469975551e-76,0,3.80015665851701e-76,0.00617637895015478
44.4195098634169,1.04216256805289e-07,3.12649464952634e-07,1.04217298620542e-06,3.12658841575517e-06,0,1.04216141049639e-05,0.0285140256119029
0.0483726528892134,-0.00412333939632596,-0.0124380008757943,-0.0394628767577887,-0.0162757210218322,0,-0.410096877910808,3.38151114399893e-08
0.0104319402798097,0.0202518805980521,0.0583365110969069,0.165564929271089,0.318828661412934,0,2.06461451196672,1.57268301151062e-09
1.40870432907339,0.00248205594958247,0.00747317175197677,0.0252286252548139,0.0784832895356962,0,0.24775699318406,2.8678122107479e-05
0.845367733303918,0.00179101258779446,0.00534635400274132,0.0173035108581337,0.042930838377565,0,0.179448621685974,1.03276698394117e-05
57.408163446659,5.38775240181983e-278,1.61632572054595e-277,5.38775240181982e-277,1.61632572054594e-276,0,5.38775240181981e-276,0.047627558391132
70.6624824698442,-3.90763034606958e-79,-1.17228910382087e-78,-3.90763034606959e-78,-1.17228910382088e-77,0,-3.90763034606959e-77,0.0721587153115276
2.71426983830358,0.00181857915893978,0.00546795856494188,0.0183521986474334,0.0558383840772661,0,0.181645437787045,0.000106467499068019
475.312924754055,0,0,0,0,0,0,3.26490281834445
0.0677532552118099,-0.0181772711391141,-0.0568086317793162,-0.22277459943187,-1.34309155247048,0,-1.78227555428177,6.63393699675135e-08
10.9124386519477,-0.00824787477149451,-0.0246211146215231,-0.0809172909334608,-0.245819691814709,0,-0.826924963335926,0.00172089606483658
74.5693107544788,0,0,0,0,0,0,0.0803583977693171
5.90116179997649,-0.00114561409621464,-0.00345261820820589,-0.0116969051582093,-0.0368212134023369,0,-0.11430037651563,0.000503252633233298
1132.34156462854,0,0,0,0,0,0,18.5295942478878
577.505013600154,-3.94853435658605e-208,-1.18456030697582e-207,-3.94853435658605e-207,-1.18456030697582e-206,0,-3.94853435658606e-206,4.819727992015
3.42630091757494,0.00328720540210439,0.00985845558064287,0.0328497634648256,0.0959041938917874,0,0.32879537922883,0.000169653184575872
1.21458464374804,0.0292017312107487,0.0882132349622859,0.307664951297897,1.11030916181742,0,2.9127865740636,2.13189878955719e-05
18.1101562656454,-6.8970003455712e-08,-2.0691016391834e-07,-6.89702337832754e-07,-2.06912236887813e-06,0,-6.8969977863881e-06,0.00473974968637186
6.17846619839717,4.23242952206662e-12,1.26972885665733e-11,4.23242952262663e-11,1.26972885716132e-10,0,4.23242952200442e-10,0.000551661100198218
0.0526766536078714,-0.0134753822846211,-0.0407621597202565,-0.139633149463965,-0.445840175176171,0,-1.34186947469903,4.01002764427389e-08
0.296558387660118,-0.0261418778231949,-0.0794027515959677,-0.270211069980377,-0.752168741097508,0,-2.59525106657521,1.27095868970869e-06
463.606883495425,0,0,0,0,0,0,3.1060665910779
10.6621541194274,0.000144331700998131,0.000433260606865588,0.00144732768080842,0.00436951782652462,0,0.0144287582945845,0.00164286138923016
0.142823020333263,0.00939730075196445,0.0281917519143707,0.0939437030841784,0.281143859173658,0,0.939718332853036,2.94786395756293e-07
2.7624025521925,0.00413265797273158,0.0123029787447693,0.0398932818726353,0.110547680929259,0,0.414840265615358,0.000110277000341803
653.27990960012,0,0,0,0,0,0,6.16750650306763
0.0510261520910682,-0.00389553706519669,-0.011764706565412,-0.0401374841671811,-0.128595194636161,0,-0.388257194925324,3.7626744942918e-08
0.657453951541822,0.0316448506444982,0.0954901094323926,0.322337276729825,0.938176313520446,0,3.15412062683685,6.24657115052281e-06
1238.03479512346,0,0,0,0,0,0,22.1501520931289
0.0552054452150053,-0.00750362846605391,-0.0225655827577475,-0.0758676656909175,-0.233594768137241,0,-0.749455616916136,4.40427922159908e-08
143.871021680478,-8.86936010564371e-28,-2.66080803169311e-27,-8.86936010564365e-27,-2.66080803169311e-26,0,-8.86936010564366e-26,0.29912841275871
0.0124401443361659,0.0227467275219918,0.0680129884868893,0.222994688770958,0.623173681256453,0,2.27782750199496,2.23646367996978e-09
0.722335380194472,0.000721840613487476,0.00310084279387206,0.0216063768324288,0.168435477591378,0,0.0567947186466676,7.54030278617829e-06
6.7740496654542,0.00519844951510505,0.0153063020872494,0.0478704979225505,0.121456333548624,0,0.524773243162974,0.000663143877004246
0.0876990479519766,0.0200225691834224,0.0594914087816435,0.188958189464755,0.473503589080128,0,2.01016610784438,1.11147773819301e-07
1.35895814285352,0.00706581393065109,0.0236492195272654,0.101157598408117,0.385460475343572,0,0.662190782334686,2.66884389331472e-05
281.959824691403,0,0,0,0,0,0,1.14890858562192
0.0164237461141947,0.0175403070864197,0.0532413260917323,0.1857933784592,0.663586028256178,0,1.74415402519151,3.89812226695703e-09
3.25919573674363,0.0218231330983773,0.067115532956296,0.247699573527284,1.01757924215998,0,2.15689524551964,0.000153508312744911
0.571042424988975,-0.00551764892218933,-0.0176589730498992,-0.0726600779304138,-0.364191977086931,0,-0.533667390361245,4.71246091173047e-06
413.115508730903,0,0,0,0,0,0,2.46634603547049
238.55383153772,0,0,0,0,0,0,0.822401329782879
0.553724212589857,0.000916472566463035,0.00268606161196499,0.00818138655985096,0.0170599557360642,0,0.0926877363217131,4.43096214348738e-06
8.03364037227598,4.70785060537825e-07,1.41230985344048e-06,4.70717064354039e-06,1.4116977767639e-05,0,4.70792615046462e-05,0.000932686700821077
0.186295459554274,0.00272281119322342,0.00816203710677503,0.0270256610197978,0.075352488647534,0,0.272343502686256,5.01551520872075e-07
65.5475240727267,0.0116224224557183,0.0354514533423518,0.125461537874761,0.446955813629398,0,1.15273567123277,0.0620902766038692
183.627931749716,-0.00720197070746953,-0.0252956013593102,-0.111218157559029,-0.35028121104738,0,-0.649175187614238,0.487291119152203
6.20060970214182,-0.00746635141248974,-0.0224754482294026,-0.0758718836962561,-0.23804839410336,0,-0.745388284214693,0.000555622471735742
131.639249724941,0,0,0,0,0,0,0.250427378837072
23.1340408700431,-0.0105912519973214,-0.0321792931817789,-0.111982394928203,-0.369018451887195,0,-1.05239511997097,0.0077341752414003
1.20621314848226,0.0163803726497405,0.0489793740058135,0.161512332132434,0.476887321135658,0,1.64076987309078,2.10261194637971e-05
0.269961682340736,-0.00611265846902025,-0.0184594179971747,-0.0629582658451858,-0.201334651089937,0,-0.609246842370176,1.0532107007196e-06
266.183210650272,-9.11222342351983e-30,-2.73366702705594e-29,-9.11222342351987e-29,-2.73366702705596e-28,0,-9.11222342351982e-28,1.02393486123495
0.211612620040856,0.00103633215698683,0.00264263496395764,0.00314943710616315,-0.0427882309920497,0,0.111290571159233,6.4713388357643e-07
0.776026396680301,-0.00407515527265109,-0.0123503415136142,-0.0426695301565898,-0.14217302468216,0,-0.405454864898311,8.70290012083217e-06
0.0664318413907565,0.00810802095472808,0.0245804004521194,0.0837082401235111,0.234189488238964,0,0.805998054612276,6.37769274061759e-08
15.9152305438428,0.0157150277493223,0.0473026903183305,0.159229699546156,0.485323364906574,0,1.56873753062932,0.00366047023100825
2.77518886531623,0.0194808049093676,0.0614916668880597,0.241305505919001,0.829541851855082,0,1.89858281968973,0.000111300239744771
0.0680190312268198,-0.0106187739203797,-0.0323895295010839,-0.114864490453891,-0.403682061586533,0,-1.05332658963617,6.68608502933634e-08
0.0373129908189758,0.00196408992566565,0.00599297693723827,0.0212323967804059,0.0773278481844934,0,0.194757279589143,2.01201462705629e-08
28.4688924138697,0.000603646155826095,0.00182562182863602,0.00627712676224712,0.0210987729828068,0,0.0601290526930505,0.0117125687605807
0.0166082577532228,0.00187519676564724,0.00548257179673226,0.016609381206423,0.0357072777554799,0,0.189903841782298,3.98620072410232e-09
0.0307717331758958,0.00256195185902909,0.00771142295205515,0.0260097668718246,0.0808245124877837,0,0.255772223843597,1.3684058655541e-08
0.290950086390071,-0.0142096394892403,-0.0429958022012312,-0.146218646137138,-0.418111774496481,0,-1.41429325944479,1.22334229807442e-06
0.0350325676539332,0.000766178565986994,0.00342776208682257,0.0224588842347135,0.0773810478666131,0,0.0568855121084672,1.77359701784608e-08
8.70271642143144,0.0231437999947326,0.0713163614585694,0.262673791514776,1.07945571315889,0,2.28424068058517,0.00109451237338676
5.41065042777409,-7.17954839666428e-06,-2.15392491921733e-05,-7.18045451487305e-05,-0.000215474075088837,0,-0.000717944773510626,0.000423067790976972
133.318781452895,8.06803374550087e-05,0.000242111039226577,0.000807855084431565,0.00243061294086898,0,0.00806686725228813,0.256858346289895
2.5659582878699,-0.00579014437099881,-0.0200597498796014,-0.110258266820436,-0.809427014583486,0,-0.538720610571371,9.51503073717208e-05
0.0394193052212933,-0.00359072771490414,-0.010616592503871,-0.0334572893727486,-0.0806381511924286,0,-0.361611844363789,2.2455821216012e-08
16.4566698587996,-0.0549786550828682,-0.166677809234101,-0.56862493922529,-1.75323655671005,0,-5.46480703118474,0.00391376661749386
0.0506514730831127,0.00259564020130903,0.00793296609119538,0.0281505822149072,0.0992098183390508,0,0.257131303302751,3.7076196210711e-08
0.266990766906188,0.00176329018697512,0.00603284659141254,0.0283719387874459,0.134151854501909,0,0.163836451224475,1.03015718696044e-06
22.836241251408,-0.00606772975641588,-0.0235450408005801,-0.157065619590642,-1.15355483930339,0,-0.52409728176462,0.00753633605496978
1.35314593521936,-0.0411010970108616,-0.115685400314301,-0.305001818240322,-0.482030926624036,0,-4.2381382778855,2.64606364344505e-05
0.080734974879115,0.000708188201245129,0.00191439928714802,0.00391611504886257,-0.00851818883860761,0,0.0743093519571672,9.41964292477246e-08
0.112018626797027,-0.00214385679617014,-0.00599280587472535,-0.0152302103157198,-0.0108911330535728,0,-0.221907246294291,1.81339118420991e-07
2.95565561714817,0.019547416361358,0.067535784907522,0.307840978743797,1.23348461438497,0,1.79807015882548,0.000126246303689175
0.13191863802603,-0.00484006932014476,-0.0146118042091003,-0.0498300983320173,-0.160739977649557,0,-0.482505621707917,2.51491510207298e-07
252.765171049427,0,0,0,0,0,0,0.923305609724787
0.0265444381873321,0.0218580179932378,0.0664945411928469,0.229168194420145,0.602031921863854,0,2.16937965115576,1.01825860061649e-08
0.93067683021662,-0.0303089387730232,-0.0893743108339804,-0.282447139610665,-0.790119889722246,0,-3.05751655275051,1.25172467982086e-05
0.864854765929034,-0.00728049970942414,-0.0206824925276851,-0.0549621532624409,-0.0462370225233103,0,-0.7471370374199,1.08092951909029e-05
1.12594218333841,-0.0196161347442156,-0.058614147114117,-0.192193746973793,-0.509042173688956,0,-1.9655137210255,1.83207476007436e-05
1.95901101051563,-0.00263266217376555,-0.00773565531756878,-0.0228841906004958,-0.022386441189859,0,-0.265469684705334,5.54606257070942e-05
0.12229414572971,-0.000908609276217415,-0.00273329852503106,-0.0091999770439983,-0.0284124782982811,0,-0.0907372666888489,2.16133629457956e-07
64.3808014083267,-2.96306728403075e-09,-8.88920209171671e-09,-2.96306764346733e-08,-8.88920532664707e-08,0,-2.96306724409339e-07,0.0598995787295995
57.8406272680815,-1.92150992596231e-306,-5.76452977788691e-306,-1.92150992596231e-305,-5.76452977788692e-305,0,-1.92150992596231e-304,0.0483478314485421
0.333252039312204,-0.00103235428385972,-0.00293145222743051,-0.00780282670118599,-0.00565444075660733,0,-0.105978140731562,1.6049320230696e-06
0.0156341917420257,0.0197485631405817,0.0606317267272821,0.216764272402048,0.72181860626491,0,1.95113602761713,3.53233495537529e-09
0.0589164050622642,0.0033624240689125,0.00962721188597394,0.0269226688871137,0.0421100517678283,0,0.343999652204973,5.01629986449098e-08
3.09370734371687,-0.0682022858073185,-0.202431198585251,-0.629617220658879,-1.34666585664541,0,-6.84450060389452,0.00013831505939938
10.0298406663266,-0.0219309017467833,-0.0675462899518083,-0.244126038635031,-0.844522025192746,0,-2.16335012244469,0.00145378130226475
9.74347751610718,-0.00508744855645747,-0.0153967257809118,-0.0528541587123038,-0.171060361542494,0,-0.506487327337475,0.00137195221682175
0.0582021551978874,0.00227724246084221,0.0068661703921207,0.0233026956480232,0.0738719231616479,0,0.227156396537012,4.89541083176136e-08
451.075481987729,0,0,0,0,0,0,2.94042058750764
0.16692140886236,0.0046320043031315,0.0138243340158118,0.0454913611760364,0.140799563366477,0,0.464488465619696,4.02656852456658e-07
0.0110402004484139,0.025937542045196,0.0762832252221149,0.240463865292851,0.709200012738774,0,2.62109995251909,1.76142813246678e-09
927.369753814941,0,0,0,0,0,0,12.4284470288773
130.572662546061,2.2624613422753e-25,6.78738402682593e-25,2.2624613422753e-24,6.78738402682591e-24,0,2.26246134227531e-23,0.246385718729493
0.130984828926926,0.00531594820786534,0.0166230777989587,0.0640195939532111,0.279033588896083,0,0.520692247873592,2.47943658770841e-07
0.0104491425538793,-0.00145985388410817,-0.00425793197929825,-0.0124694482011924,-0.0129433216796741,0,-0.147878504237856,1.57787399789741e-09
0.0138721802900148,0.0109408330892875,0.0322469373261308,0.10051865798346,0.239374015549365,0,1.1035283477353,2.78099661400131e-09
16.9930450849197,-2.95920568363132e-13,-8.87761705092933e-13,-2.95920568368443e-12,-8.87761705140734e-12,0,-2.95920568362544e-11,0.0041730484830595
